id_fakta,id_waktu,id_kecamatan,id_tanah,id_komoditas,id_pupuk,Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorus
459,1022,4,5,5,1,36.66,76.82,39.74,7,8,30
460,418,2,2,11,7,32.53,60.02,29.35,10,4,42
461,115,2,1,8,3,32.66,74.93,33.56,13,0,12
462,617,4,1,4,7,34.63,63.8,24.01,11,0,38
463,1219,2,1,6,1,24.84,62.63,36.65,7,8,28
464,826,3,4,5,4,29.0,44.56,33.96,16,1,16
465,1098,3,4,3,7,35.26,53.82,24.93,21,2,19
466,413,1,1,7,3,33.42,55.5,64.41,5,5,32
467,729,2,5,11,5,28.04,55.51,49.43,40,0,4
468,1021,3,2,5,4,34.9,61.86,35.47,22,4,26
469,761,4,4,11,3,22.34,53.62,38.61,16,1,5
470,676,2,2,7,4,28.11,47.2,36.8,10,0,35
471,457,3,1,11,3,34.35,66.79,51.52,4,9,24
472,920,3,4,10,2,28.74,48.61,35.72,14,3,37
473,192,4,3,6,4,22.56,50.58,29.13,12,0,17
474,739,1,5,1,1,26.95,50.63,43.0,28,0,14
475,1122,4,5,11,6,26.39,54.79,46.15,25,0,19
476,978,1,4,3,2,30.13,72.21,35.94,39,3,0
477,1009,3,4,8,3,35.71,67.62,25.16,35,0,2
478,96,1,2,1,1,28.88,60.85,28.57,19,0,40
479,663,3,4,9,1,27.05,44.74,56.64,11,0,4
480,1213,3,3,10,2,29.34,44.01,41.14,42,0,0
481,37,2,3,9,2,39.33,67.44,37.85,7,0,37
482,279,1,2,3,5,28.53,59.01,60.57,8,0,40
483,217,1,1,2,2,23.12,58.63,37.49,33,3,0
484,867,1,2,7,2,31.53,58.95,51.37,17,0,21
485,873,4,4,11,4,33.55,60.65,58.59,8,2,9
486,62,2,1,8,4,30.15,64.35,67.45,14,12,11
487,596,2,4,10,2,39.81,63.65,63.69,11,4,37
488,729,2,2,9,5,34.51,52.14,70.0,4,11,26
489,397,4,3,9,3,35.66,54.44,42.29,26,0,18
490,699,1,5,1,2,25.65,62.92,28.49,44,0,2
491,1043,1,1,3,1,28.51,44.09,28.38,36,0,0
492,177,1,4,4,3,30.09,54.43,60.02,12,0,31
493,396,2,4,7,6,22.27,61.81,43.11,10,15,20
494,445,2,1,4,5,38.38,65.51,46.26,9,18,17
495,1256,3,4,3,7,32.61,50.77,63.48,8,0,39
496,76,4,4,7,1,26.99,47.9,45.66,18,0,11
497,265,4,1,5,3,29.77,63.41,50.3,16,0,7
498,455,2,3,3,1,28.27,59.38,45.0,13,3,41
499,718,3,4,2,3,33.5,53.07,46.85,24,0,29
500,735,1,3,8,2,37.95,68.37,55.82,37,4,0
501,851,2,1,3,6,25.06,64.02,38.39,26,3,22
502,144,4,3,9,6,26.79,62.91,25.01,14,0,35
503,885,4,5,7,6,26.72,52.56,31.72,12,0,41
504,1092,4,1,5,2,22.39,61.19,37.56,21,4,21
505,1122,1,5,11,2,30.98,72.26,70.0,3,6,26
506,396,4,5,4,7,30.37,74.96,45.96,3,18,20
507,1049,1,3,4,6,36.58,61.79,40.55,16,2,44
508,948,1,5,11,5,26.45,60.78,50.52,18,0,24
509,891,1,4,4,7,25.6,52.6,54.46,13,0,13
510,1174,2,4,5,7,35.57,72.13,33.41,35,2,0
511,1167,1,5,5,5,33.06,60.37,69.48,12,0,39
512,569,3,3,8,7,29.39,53.28,40.12,17,0,21
513,1063,4,4,7,3,28.21,59.37,42.81,46,4,4
514,109,2,1,9,2,35.57,60.63,45.71,7,4,31
515,1066,4,3,2,5,37.32,76.39,48.4,9,20,18
516,1209,1,3,5,7,40.0,56.27,40.77,13,2,37
517,935,2,3,8,5,39.82,70.94,30.3,8,3,30
518,398,3,1,7,7,38.99,74.78,27.58,9,0,17
519,1246,1,4,5,4,27.9,58.51,31.93,36,3,3
520,634,4,5,9,5,33.88,68.15,42.03,9,12,32
521,1156,3,1,9,2,40.0,71.79,58.99,19,1,39
522,1186,1,4,1,3,30.18,53.72,36.61,10,0,14
523,1238,3,2,8,3,32.53,56.27,29.85,33,0,0
524,733,1,1,8,1,33.72,50.47,44.08,11,0,16
525,235,2,1,10,5,31.86,51.97,62.52,5,11,33
526,658,1,1,10,1,34.28,52.14,44.07,39,4,0
527,751,2,2,3,7,25.94,60.8,62.34,11,0,19
528,588,1,4,8,6,26.63,56.66,45.46,23,1,21
529,1033,1,3,2,4,35.09,63.88,46.21,26,4,25
530,1097,4,4,5,7,32.66,59.08,54.63,14,2,9
531,954,3,3,10,3,34.76,67.48,24.8,34,0,0
532,492,3,5,11,2,31.21,56.6,34.03,18,2,40
533,913,3,3,1,7,34.72,67.85,69.81,4,4,29
534,1253,1,2,11,2,23.38,55.92,50.56,7,20,19
535,1197,1,2,6,6,30.14,55.49,45.37,34,4,0
536,1191,1,5,11,2,29.71,50.93,41.83,12,4,39
537,170,2,4,5,5,30.88,51.0,46.08,8,5,27
538,946,2,1,6,1,31.28,68.41,27.47,19,0,25
539,795,4,2,7,1,32.92,77.29,48.08,11,14,22
540,634,1,2,11,3,25.87,69.73,28.7,16,2,40
541,1217,3,5,1,4,30.53,63.85,56.3,39,1,1
542,29,3,2,7,2,37.03,69.99,42.75,39,0,0
543,1188,4,5,4,4,37.38,70.59,66.29,8,2,17
544,339,3,4,3,1,28.44,55.23,33.64,24,0,17
545,500,4,5,3,3,24.57,49.59,48.59,25,0,19
546,511,1,1,4,7,25.23,48.23,21.3,13,17,13
547,217,3,4,6,4,30.98,60.86,33.37,12,0,44
548,1155,1,1,2,3,28.45,55.92,48.02,18,2,19
549,1093,2,2,6,7,22.21,43.72,21.74,14,15,14
550,445,3,2,9,1,36.2,55.53,54.66,12,1,37
551,876,2,3,10,4,32.48,64.01,50.17,11,1,39
552,1205,3,4,10,7,29.67,60.0,70.0,13,3,8
553,167,1,5,3,4,30.62,59.17,45.5,36,0,3
554,91,4,3,10,7,29.51,55.64,28.32,16,0,33
555,714,1,1,2,7,29.64,54.26,30.97,8,2,11
556,39,1,2,8,7,30.83,64.19,23.01,8,2,27
557,1149,1,3,5,3,34.15,50.64,39.17,41,0,0
558,173,3,5,7,4,32.54,52.1,29.86,7,8,27
559,653,4,4,8,7,35.15,65.46,50.44,24,4,19
560,754,2,3,3,2,32.88,70.34,29.01,7,0,41
561,1243,1,2,3,7,32.26,57.08,42.58,35,0,0
562,1082,3,3,5,3,28.94,60.34,31.18,12,4,36
563,476,2,4,6,5,24.61,43.14,27.28,45,1,0
564,456,1,3,5,7,32.63,71.17,55.93,11,10,27
565,829,2,3,4,2,31.18,72.57,46.74,9,7,27
566,895,1,5,2,2,23.69,57.9,39.61,6,11,31
567,1025,2,2,10,3,32.48,53.65,28.91,41,3,0
568,387,2,5,3,2,28.7,53.21,40.31,26,0,14
569,348,4,4,6,7,32.8,71.66,44.08,12,9,14
570,190,4,1,4,1,37.65,60.86,24.45,7,0,34
571,505,1,1,6,5,26.1,50.4,41.08,3,16,17
572,1214,3,5,4,7,31.22,74.54,61.36,9,0,38
573,824,4,4,3,6,36.78,69.9,38.86,13,1,37
574,929,2,3,4,5,38.75,58.17,52.93,33,0,3
575,934,4,4,8,4,29.13,47.06,44.06,1,17,12
576,1140,4,3,8,6,28.65,62.64,41.6,30,0,1
577,134,1,2,2,5,20.54,40.79,56.58,32,0,2
578,58,4,4,2,7,27.19,62.12,35.74,45,0,0
579,685,4,4,10,3,29.74,53.77,40.06,41,2,0
580,672,2,1,6,6,33.98,67.67,62.06,10,10,15
581,173,4,4,8,6,28.91,67.6,39.3,9,4,12
582,815,2,5,5,4,26.09,50.03,60.84,10,17,15
583,1172,4,1,3,1,29.22,54.96,70.0,32,0,0
584,80,4,1,6,5,27.68,66.84,28.69,9,18,20
585,886,3,3,9,2,21.94,46.3,27.7,10,0,14
586,1236,4,5,3,6,32.27,54.7,59.44,9,2,39
587,203,2,3,3,2,29.59,47.26,67.15,36,0,0
588,764,2,1,10,6,38.97,61.93,48.53,37,0,0
589,1252,1,5,4,2,40.0,63.37,45.26,36,0,0
590,1250,1,5,8,5,32.81,73.39,41.77,6,2,36
591,47,3,1,2,6,36.48,66.13,30.41,13,4,9
592,1256,2,5,10,3,31.25,67.15,42.57,45,4,1
593,1166,2,5,3,2,24.83,57.76,31.75,17,0,23
594,656,2,5,2,6,29.72,53.18,42.19,19,3,33
595,471,3,3,7,2,27.26,43.94,42.1,22,0,21
596,971,2,1,11,5,34.34,55.85,27.98,39,0,0
597,1036,1,5,3,7,23.7,41.13,58.8,8,15,14
598,736,3,3,9,4,33.32,71.88,37.86,8,4,32
599,784,1,2,8,1,27.34,55.87,43.75,38,0,0
600,968,1,3,10,2,22.71,49.95,45.22,6,12,23
601,358,3,2,11,2,29.55,59.76,58.15,12,0,12
602,972,4,5,10,5,33.39,53.49,50.08,13,5,17
603,668,4,5,3,4,31.64,68.77,39.39,37,0,0
604,373,1,1,7,3,23.18,46.72,29.53,16,17,7
605,1032,4,5,8,3,24.94,66.7,66.09,7,0,10
606,1145,2,5,1,7,21.74,44.09,59.39,10,17,19
607,676,3,3,8,3,30.28,63.74,54.26,35,0,0
608,90,1,2,8,4,23.22,49.73,51.54,20,0,22
609,698,2,2,3,2,29.69,47.64,46.87,25,3,20
610,1201,4,1,4,6,35.79,55.43,70.0,15,7,16
611,540,2,3,4,2,38.68,77.89,35.76,10,11,26
612,732,4,4,1,4,34.07,60.31,40.04,13,0,40
613,869,1,5,3,3,29.16,66.79,59.72,22,0,22
614,41,2,3,3,1,36.5,69.77,62.08,12,2,44
615,740,3,4,7,6,27.05,63.35,58.77,7,17,13
616,502,1,1,1,5,31.49,71.13,61.76,10,0,33
617,959,2,3,11,2,30.84,59.19,45.38,21,0,23
618,1168,2,5,11,4,34.3,52.7,60.28,9,8,25
619,1224,4,3,1,6,31.13,73.3,29.78,3,3,29
620,929,1,5,10,4,28.87,58.01,36.28,28,2,20
621,461,1,4,10,2,36.02,63.58,41.22,8,4,13
622,732,1,5,6,6,35.93,59.27,55.76,35,4,0
623,752,1,3,2,6,32.15,54.75,62.62,12,2,38
624,925,4,2,5,5,23.42,58.34,36.7,43,4,2
625,909,3,3,4,4,24.23,54.91,32.3,10,20,17
626,390,1,1,2,7,28.51,48.44,45.73,12,1,33
627,883,4,5,7,6,32.06,55.34,56.8,14,0,36
628,256,3,3,10,3,31.18,54.19,43.3,40,0,0
629,709,3,3,1,7,33.59,54.6,51.9,10,0,45
630,450,4,4,5,7,30.36,59.8,70.0,17,0,31
631,10,1,5,10,4,28.79,64.17,68.25,7,14,26
632,824,3,1,2,2,28.74,44.89,43.99,18,1,22
633,798,1,1,9,6,32.33,48.88,31.39,32,2,0
634,877,1,4,5,7,39.12,61.14,51.1,12,20,21
635,1029,2,3,5,7,34.71,54.08,46.09,11,0,12
636,1142,1,5,1,3,30.34,64.88,34.89,14,0,9
637,1016,2,4,10,3,27.59,52.12,42.52,12,3,40
638,374,3,1,11,7,35.14,69.39,45.5,12,0,39
639,1088,4,2,1,1,29.61,55.37,42.37,44,0,4
640,146,2,1,10,2,27.8,61.15,38.19,16,0,40
641,224,4,5,1,1,39.34,73.55,37.74,12,1,41
642,177,3,5,4,1,25.49,58.9,27.75,10,0,10
643,853,1,1,2,4,30.35,62.68,46.39,38,0,1
644,63,3,1,10,2,29.31,65.11,40.63,20,0,23
645,1240,4,3,2,7,30.84,76.53,34.0,11,0,39
646,827,3,3,9,6,34.51,54.23,48.09,21,0,23
647,795,1,3,10,1,29.97,59.98,41.02,21,2,24
648,689,3,2,4,1,29.54,46.05,47.43,10,22,13
649,105,1,5,4,6,29.6,65.96,27.64,18,2,21
650,1122,2,3,8,4,32.18,62.78,23.55,4,4,30
651,511,4,5,10,1,32.29,62.31,33.23,39,4,1
652,385,1,3,9,5,36.35,69.02,43.17,11,14,18
653,405,1,2,11,6,37.33,59.48,53.07,14,0,38
654,823,3,2,3,2,38.06,52.11,41.53,10,4,43
655,518,2,5,7,4,29.52,68.99,56.83,14,3,33
656,476,1,2,9,3,40.0,78.86,52.13,10,9,28
657,709,2,2,10,2,22.07,51.67,51.97,20,0,26
658,771,2,1,2,3,30.67,50.16,40.76,14,0,10
659,1047,3,4,6,1,25.98,62.89,61.12,11,5,34
660,997,1,4,4,2,29.25,53.85,33.95,18,1,20
661,677,3,3,1,6,26.51,60.56,35.77,10,0,9
662,714,4,2,9,6,26.7,52.31,61.77,10,6,29
663,83,4,2,6,4,25.95,62.86,51.74,21,0,25
664,1168,1,3,6,5,24.2,60.2,34.14,19,4,27
665,1108,2,2,5,6,23.0,52.82,37.28,24,0,28
666,1101,1,5,9,4,31.77,57.58,49.46,10,0,11
667,457,1,5,3,3,30.35,73.19,41.73,3,21,21
668,1,4,5,7,3,32.72,56.31,41.59,9,0,9
669,51,4,2,6,5,32.17,56.59,62.96,11,10,26
670,685,2,4,5,6,29.6,58.17,40.56,17,4,38
671,717,2,4,3,5,29.06,62.14,45.05,3,18,16
672,449,1,2,9,7,25.43,50.72,42.78,44,0,2
673,881,3,3,8,3,31.93,61.7,61.0,3,11,29
674,488,1,1,8,5,38.76,72.35,28.4,18,0,16
675,34,2,4,9,2,22.95,47.87,42.49,7,14,17
676,95,3,5,3,1,35.14,69.77,31.06,18,0,20
677,1095,4,3,4,4,22.81,48.89,28.47,16,0,11
678,154,2,4,4,4,38.07,62.7,66.49,31,0,0
679,250,2,1,11,3,24.17,62.74,42.08,39,0,3
680,674,3,3,3,5,29.03,66.58,27.4,39,0,4
681,438,2,3,8,1,37.98,57.42,48.64,4,0,8
682,118,2,4,9,3,24.2,63.32,30.41,14,21,16
683,771,2,5,10,5,39.47,72.83,59.41,13,1,40
684,268,2,3,5,1,32.72,59.26,37.37,38,2,4
685,1078,2,2,7,2,23.61,40.7,39.71,6,18,12
686,236,2,2,3,4,24.04,65.32,45.42,7,0,11
687,389,2,4,10,3,26.11,65.75,70.0,5,8,26
688,990,2,5,2,7,32.02,53.18,50.78,21,3,17
689,763,4,3,11,2,29.17,59.16,55.51,14,18,8
690,401,2,1,5,2,28.74,54.8,58.08,12,0,7
691,624,4,3,8,4,28.05,53.77,30.81,35,4,1
692,767,4,4,9,2,30.96,57.8,42.72,39,3,0
693,919,1,4,1,4,32.12,70.24,29.28,10,0,35
694,1230,1,2,8,7,31.52,56.11,29.79,22,2,21
695,1252,4,1,6,1,39.41,63.5,41.68,17,0,10
696,853,4,2,7,2,24.4,59.68,29.94,9,19,19
697,578,2,5,4,3,37.61,56.44,61.31,6,13,31
698,75,1,5,1,5,26.71,59.61,29.75,31,1,1
699,435,3,1,8,5,35.3,65.91,61.45,38,2,4
700,103,1,2,6,6,26.25,48.11,47.36,8,14,13
701,764,4,5,4,2,23.41,47.11,60.88,34,0,0
702,738,4,3,5,2,26.86,58.4,49.47,15,15,10
703,806,2,2,8,4,30.4,64.62,29.5,23,0,22
704,98,2,2,7,3,31.84,63.65,43.05,9,3,10
705,798,1,3,7,1,35.66,67.28,53.18,9,15,21
706,859,2,1,7,3,32.88,53.21,20.0,4,9,25
707,435,3,1,1,3,27.68,46.99,22.43,35,2,0
708,447,3,5,5,6,31.06,58.96,32.69,13,0,41
709,249,2,2,2,6,29.43,42.86,23.41,14,16,12
710,166,3,5,5,4,33.89,55.98,45.78,10,7,32
711,984,3,4,3,1,37.59,73.0,62.01,13,0,37
712,1020,1,5,9,4,27.06,58.24,46.67,7,13,11
713,542,3,1,7,2,32.94,59.38,30.73,38,0,0
714,759,4,3,6,6,28.39,51.88,59.74,6,5,33
715,1129,4,1,1,3,31.18,55.41,33.33,19,2,41
716,81,1,1,1,4,26.88,60.42,29.07,8,20,13
717,133,2,2,10,5,28.78,46.7,36.68,21,3,22
718,797,1,2,1,5,22.15,54.75,39.9,24,0,20
719,900,2,4,7,1,34.37,52.58,39.35,5,13,10
720,138,2,4,10,7,38.93,72.2,68.8,16,4,36
721,184,2,3,9,1,33.86,61.51,60.88,9,5,28
722,785,2,4,2,1,29.29,49.2,35.91,16,1,40
723,984,2,3,2,1,26.65,61.13,36.81,20,0,19
724,69,1,1,5,7,23.94,46.32,39.99,19,4,19
725,546,2,5,5,4,30.97,58.0,39.5,20,0,19
726,53,3,1,10,6,30.01,51.08,29.77,38,2,0
727,205,3,5,9,3,27.0,61.54,48.67,22,0,23
728,126,2,2,8,2,23.87,50.93,44.6,9,20,17
729,43,3,4,1,7,37.83,58.79,52.48,36,4,3
730,111,4,2,10,7,28.0,47.27,57.35,13,0,13
731,761,1,3,6,3,28.02,63.79,48.61,9,0,8
732,1206,1,1,11,5,29.13,67.17,44.42,5,4,15
733,848,2,3,1,5,34.41,62.43,33.3,25,0,28
734,95,2,1,8,6,29.76,61.14,53.09,3,13,32
735,900,4,3,3,1,25.61,56.5,60.49,13,0,40
736,360,2,1,10,7,22.49,46.82,30.38,33,0,0
737,900,3,3,3,2,29.13,46.65,36.41,5,12,19
738,281,4,4,10,3,31.29,60.08,42.87,18,2,28
739,1218,3,1,7,4,38.61,69.3,41.21,39,3,0
740,1218,1,3,8,6,29.54,54.01,70.0,15,4,30
741,667,3,2,4,4,34.72,64.79,24.84,24,1,16
742,93,1,5,8,4,33.47,61.96,52.46,14,2,29
743,672,3,3,9,5,30.67,67.01,70.0,9,0,36
744,61,1,1,1,7,23.84,40.88,64.6,11,1,12
745,634,2,2,8,2,35.5,64.73,50.91,11,0,38
746,1075,3,3,9,2,26.3,56.35,38.58,39,0,2
747,1029,1,5,2,3,21.44,43.3,36.7,23,0,15
748,604,3,5,9,4,31.67,71.83,25.15,42,0,0
749,682,4,2,11,2,34.02,65.9,36.28,20,1,16
750,534,2,1,11,5,27.74,58.79,39.22,7,8,31
751,838,1,2,8,2,34.47,62.06,31.47,10,9,35
752,645,4,2,6,5,22.28,44.81,70.0,8,4,9
753,233,3,4,9,7,32.67,66.69,70.0,14,7,16
754,524,4,1,5,6,38.27,69.52,41.61,6,0,35
755,346,3,5,9,1,34.72,55.96,37.9,9,1,18
756,1070,2,4,7,7,24.93,55.08,70.0,39,1,2
757,546,4,5,5,6,29.31,44.74,47.53,8,10,16
758,1101,2,4,8,3,37.76,59.22,56.24,15,0,37
759,1096,1,4,3,4,27.61,57.05,25.26,18,0,37
760,794,3,1,6,1,24.83,54.72,32.76,32,4,4
761,249,3,1,11,6,33.76,53.8,61.55,10,5,35
762,47,2,1,2,3,40.0,60.45,33.52,7,0,41
763,1144,2,3,1,2,36.02,74.78,38.64,18,4,20
764,214,1,2,6,1,29.17,58.72,20.0,12,9,34
765,239,4,4,9,5,29.35,51.42,70.0,37,0,0
766,1080,3,4,8,3,32.78,63.54,36.29,25,1,24
767,350,3,4,8,2,33.16,56.99,39.99,16,2,9
768,107,1,4,4,7,32.62,52.77,37.75,19,3,33
769,831,1,5,11,7,32.78,73.78,36.5,1,17,16
770,48,2,3,9,1,22.5,43.53,24.16,38,0,0
771,337,2,1,1,4,30.9,58.59,38.32,13,0,40
772,1050,4,5,7,4,34.54,55.21,45.01,8,2,13
773,804,1,3,3,2,21.41,53.24,26.72,21,0,17
774,8,4,4,8,1,29.97,69.39,25.39,37,4,0
775,625,1,4,7,7,25.29,61.48,27.71,7,6,32
776,719,3,4,4,2,32.78,68.98,42.07,6,9,30
777,303,1,1,8,4,27.38,50.06,24.55,43,0,0
778,639,1,4,3,6,34.33,67.03,36.49,5,16,22
779,56,3,4,10,6,20.45,45.71,55.91,40,0,0
780,726,1,1,5,6,33.66,76.53,54.93,41,0,0
781,526,4,3,4,4,27.79,51.33,28.88,42,3,0
782,474,2,3,5,1,30.52,54.99,69.02,43,2,0
783,28,2,4,9,5,28.83,64.74,44.66,39,0,0
784,78,4,4,7,3,31.78,66.32,62.44,19,0,22
785,1239,3,5,4,2,28.49,61.78,47.46,35,0,0
786,365,1,1,11,3,26.7,61.16,69.76,8,5,28
787,666,4,5,9,6,23.59,48.13,28.61,40,0,1
788,526,2,3,1,5,32.73,67.1,34.06,8,0,6
789,699,2,3,8,1,33.44,67.04,56.66,7,4,29
790,883,4,3,7,6,27.3,58.19,21.84,8,5,34
791,1031,2,3,7,2,30.79,53.82,68.44,11,12,31
792,1027,4,2,3,1,28.67,55.3,38.91,6,20,14
793,919,2,1,1,2,26.88,59.5,33.0,13,1,11
794,750,4,1,7,5,25.28,48.16,60.97,11,0,11
795,363,1,5,8,6,39.78,59.7,70.0,12,4,38
796,806,1,2,1,7,25.07,48.14,38.76,4,13,24
797,739,1,4,5,2,28.53,58.99,66.34,32,4,0
798,1039,1,5,7,1,23.38,59.24,45.99,35,3,0
799,1215,2,5,10,6,26.95,52.13,54.83,9,3,7
800,485,3,1,4,6,34.46,67.55,53.28,7,19,21
801,28,4,1,4,4,30.24,57.35,39.81,41,0,0
802,714,3,2,2,3,30.01,48.4,35.35,6,5,25
803,1063,2,5,7,4,34.19,69.83,62.1,8,9,15
804,1254,2,2,2,2,32.25,50.03,66.47,10,14,28
805,86,3,3,4,5,33.16,66.73,50.78,21,0,24
806,126,3,1,5,6,37.12,70.82,39.36,10,1,10
807,812,2,1,3,7,32.23,69.85,66.56,4,13,30
808,537,2,5,7,1,38.56,68.08,57.75,25,2,20
809,145,4,1,2,7,27.12,58.16,22.74,40,0,2
810,1235,1,3,11,3,24.73,51.53,26.69,13,2,38
811,25,1,3,11,6,29.05,63.39,46.94,10,16,16
812,67,4,4,8,2,28.36,52.45,31.86,24,0,15
813,233,3,3,11,6,37.97,57.61,56.51,4,9,32
814,109,2,2,11,2,31.75,49.36,57.18,15,2,33
815,1169,3,4,4,3,39.48,79.62,45.0,38,0,1
816,111,1,3,10,6,31.73,51.04,30.08,10,4,37
817,228,1,3,1,1,32.2,72.21,60.57,35,3,0
818,111,3,5,11,6,33.52,56.48,24.69,41,0,0
819,34,1,2,8,4,35.4,66.88,56.01,20,0,22
820,623,2,5,5,7,28.75,56.3,63.61,6,16,12
821,748,4,2,6,2,27.28,44.46,51.74,8,0,32
822,595,3,3,3,4,33.78,69.12,20.23,42,0,1
823,425,2,4,3,2,28.26,60.74,38.67,11,0,34
824,613,2,3,3,7,32.33,64.89,54.65,39,4,0
825,692,1,4,7,3,39.82,68.1,26.42,10,3,10
826,315,2,3,6,3,23.86,58.39,20.05,16,3,11
827,877,3,4,1,1,22.59,56.96,27.15,16,0,45
828,662,2,4,3,6,25.76,66.93,23.29,10,2,34
829,277,4,1,11,6,24.38,52.1,61.63,6,0,17
830,624,2,1,9,5,24.99,61.19,45.63,8,9,26
831,516,2,2,8,5,26.32,57.42,33.27,13,0,10
832,843,4,4,9,2,25.92,59.83,38.31,5,0,7
833,350,2,3,9,3,35.0,75.25,35.02,12,0,10
834,823,2,5,1,1,26.66,68.27,47.59,12,0,15
835,1160,1,4,8,2,20.3,54.28,45.3,18,0,21
836,759,3,1,2,3,25.23,45.43,37.13,37,3,0
837,899,1,2,3,2,30.71,56.46,43.4,40,3,0
838,243,3,2,9,1,33.8,58.42,63.96,10,2,41
839,543,4,1,5,1,25.47,48.38,36.0,24,0,20
840,1064,4,4,6,3,26.75,60.71,69.47,6,5,29
841,229,4,1,6,2,31.97,52.19,32.94,40,3,0
842,548,3,4,4,2,30.06,63.8,35.07,42,0,0
843,920,3,3,6,7,25.45,53.33,23.38,39,3,0
844,1246,3,2,8,6,38.04,64.69,48.58,14,9,12
845,6,4,4,3,6,40.0,75.91,41.53,14,0,36
846,468,3,4,7,3,26.7,49.6,42.38,45,0,0
847,75,2,3,1,2,30.02,65.59,54.31,6,0,13
848,4,1,1,2,2,30.26,44.92,59.46,9,1,17
849,646,4,2,7,1,24.6,42.57,45.33,3,12,20
850,118,1,4,10,4,30.5,56.85,37.55,5,14,17
851,881,2,4,7,1,33.02,75.26,31.06,10,0,37
852,504,3,4,5,6,28.62,46.23,66.04,10,0,12
853,947,1,3,8,1,29.99,69.45,20.0,8,3,35
854,574,2,1,4,2,25.88,62.12,69.37,5,5,26
855,194,2,2,10,4,30.13,68.83,49.19,20,0,25
856,847,1,1,10,7,34.13,72.64,46.55,21,0,17
857,715,4,4,6,3,32.58,55.89,49.25,10,8,36
858,1050,1,3,4,3,31.89,67.32,55.3,10,18,9
859,173,4,1,5,3,32.95,48.92,32.88,8,17,11
860,326,3,4,6,6,35.37,75.72,32.49,15,1,14
861,1141,4,1,1,3,31.8,60.45,29.67,14,0,36
862,836,3,2,5,5,26.49,68.8,49.84,13,16,11
863,724,1,5,2,6,38.31,61.97,48.6,43,4,2
864,225,3,4,6,2,36.93,64.85,47.1,38,3,3
865,532,2,2,2,3,21.89,47.55,20.0,15,11,15
866,113,3,2,9,3,40.0,75.07,38.95,17,2,18
867,140,4,1,10,3,37.05,69.76,48.65,7,7,31
868,559,4,2,10,6,33.03,57.67,46.12,11,0,13
869,1,4,4,11,7,30.6,60.9,57.87,8,0,14
870,90,3,4,9,3,32.22,60.78,34.61,6,11,31
871,654,4,3,6,6,32.77,60.31,32.09,35,0,0
872,320,4,5,5,7,29.89,52.86,50.67,12,10,29
873,139,2,5,3,7,35.93,68.53,36.36,13,4,40
874,845,3,5,2,7,37.85,64.18,57.45,14,0,39
875,259,2,5,3,6,24.66,47.81,24.37,30,0,0
876,902,4,1,10,6,28.48,69.99,27.05,40,0,0
877,690,4,3,2,1,35.25,55.27,39.3,39,0,1
878,10,4,1,8,5,32.92,51.51,35.47,22,0,20
879,261,3,5,8,7,39.3,71.67,43.17,36,3,0
880,172,1,1,6,7,30.2,43.41,40.91,11,3,38
881,898,4,5,9,2,32.52,64.65,24.55,21,0,24
882,13,4,2,9,7,26.39,58.76,26.14,39,0,0
883,1191,4,1,6,3,29.87,57.28,37.3,17,0,32
884,321,4,2,11,7,33.84,67.09,53.03,13,0,44
885,329,3,4,11,3,30.96,55.9,41.09,13,2,12
886,785,1,2,1,4,33.1,57.5,42.07,17,0,23
887,777,1,5,2,1,26.16,59.25,36.27,36,0,0
888,911,1,5,10,4,32.22,68.32,47.1,15,4,10
889,1118,4,1,7,2,25.96,57.58,55.01,15,0,41
890,318,4,3,4,7,29.98,56.89,32.9,36,0,0
891,236,1,5,3,7,26.5,52.28,28.61,7,20,18
892,334,1,4,4,5,36.91,73.2,33.96,11,0,11
893,376,4,5,4,4,34.0,73.7,57.78,39,4,2
894,1160,4,5,10,1,27.53,51.5,38.22,25,0,14
895,588,2,3,3,6,35.43,50.87,44.74,18,0,36
896,513,2,1,1,3,32.22,54.23,47.91,7,12,25
897,918,2,3,11,2,26.65,56.41,66.61,14,0,13
898,873,1,3,11,4,26.9,42.45,46.23,8,16,11
899,1252,3,3,11,3,30.49,55.56,64.02,11,0,34
900,270,4,5,5,7,26.99,44.75,36.06,12,3,16
901,798,2,2,2,2,26.11,58.64,22.93,40,2,0
902,725,3,4,10,7,32.64,56.74,45.11,34,0,3
903,1188,4,5,11,1,28.63,63.42,48.86,21,0,18
904,5,3,5,11,4,22.6,60.21,36.97,18,3,25
905,851,1,2,7,3,28.97,68.66,31.32,39,1,1
906,78,1,4,7,2,32.04,68.28,40.21,21,3,23
907,574,1,3,1,7,25.6,54.32,31.26,14,0,42
908,132,2,2,6,3,28.9,60.24,35.76,40,0,0
909,601,4,2,6,1,26.66,60.4,30.09,33,2,4
910,1066,1,5,6,3,33.83,61.27,70.0,12,1,38
911,89,2,2,2,2,34.54,63.82,62.84,42,0,1
912,402,2,3,6,6,28.91,41.55,69.89,9,0,12
913,296,2,2,6,4,36.28,62.7,32.29,37,0,0
914,616,2,1,1,3,25.51,66.21,44.24,21,2,16
915,800,1,1,8,6,24.4,60.18,37.67,42,4,0
916,422,2,5,4,2,32.06,46.96,51.16,8,8,29
917,1047,1,3,5,6,40.0,71.75,46.13,8,4,28
918,575,1,2,1,3,24.3,54.99,32.02,4,14,20
